"","polyspinis_2013","polyspinis_2015","polyspinis_2017","polyspinis_2019"
"6154",8.09463363885117,2.90741510165019,6.16891291078638,25.0110773214747
"6155",13.4871367630674,4.63902053989079,14.9376564493978,29.8578981318928
"6156",63.9982532474014,42.7006286859454,258.141586619332,18.0312903906804
"6157",91.4040351845067,44.5872324676372,267.924363161117,27.5610400844409
"6158",143.811416252232,50.6058627142369,532.029127999495,40.2938545935237
"6159",130.503057465471,46.5571812966808,277.665864620287,42.1263006104501
"6160",133.183404421536,35.3829757954872,341.326788177731,40.757001455383
"6161",1.64761372328438,7.72081678020876,2.0536667823874,32.8645104413601
"6162",69.7479348418636,17.3414362937261,120.519602048974,23.3149450495825
"6163",56.3516814410764,9.9571129433681,79.2907943285402,19.7150640239657
"6164",10.0755963680292,1.4636804879624,20.4032007370292,3.09240443465251
"6165",29.3170906040332,8.47723814147461,52.7293148875023,40.6513327742882
"6166",9.60319459431307,1.24150161426751,20.156560688975,2.73980467467382
"6167",27.8052968903485,7.60026646452074,72.7683438500696,26.9042079222847
"6168",40.8649133266721,10.5044174887883,150.542499670287,27.6696022202399
"6169",14.7568721678909,1.72333017932351,29.3129134962929,3.96205840135636
"6170",1.38231412471131,4.83497191221063,1.45542284168668,21.6448451223049
"6171",0.853371834656082,2.22806707715571,0.757421868579511,10.7811735920955
"6172",6.09898681539467,0.591456527002625,14.4489751177485,0.968357323837468
"6173",0.00182429489002773,0.0146059085511818,0.0395131453842906,0.0027894673957046
"6174",0.00289832207683644,0.0069912974501133,0.0246302958256768,0.00223949201314036
"6175",0.60237618919382,0.0541351832858177,1.68710929118759,0.064349239971707
"6176",0.366914280341865,0.0312133850823634,1.00051052837724,0.0269062364595355
"6177",63.1752449280394,17.2794559349527,291.368891647421,31.311225260885
"6178",0.385688947838655,0.0317637689284043,1.01212328913681,0.0214682268814911
"6179",9.52440616842453,6.86718841359473,13.7399350034514,10.7815502663075
"6180",0.396109396868566,0.033686529574486,1.02364638856846,0.0227843154004641
"6181",0.501400517295184,0.0440548107438783,1.26836899533046,0.0298212045584714
"6182",0.489005171877735,0.0443647918397705,1.21861725715209,0.030054004693342
"6183",0.474038442745764,0.0444069048702395,1.16376131226255,0.0301060148320315
"6184",0.622372273019933,1.20979863050663,0.463175047050857,6.232144590845
"6185",0.537079688235019,0.0528384913015202,1.29186104335317,0.0406933455685901
"6186",0.916222349515989,0.0982943117956415,2.12374735696353,0.113552398419285
"6187",169.022298124138,49.7572617029016,992.982638954105,61.463657162757
"6188",3.05368372389306,0.358902218990763,6.47457236479547,0.622019500717465
"6189",10.1499878334508,9.67726833594177,18.0232664343962,17.5496450982776
"6190",10.77169102,1.4224538015518,17.9847727721829,2.61687888618424
"6191",34.8842319591668,5.42289688132804,35.0482110684453,4.83050723177729
"6192",26.5407395031433,4.47683958336765,22.5953524604585,2.40057897059861
"6193",24.1743879342223,4.03348448522873,19.462948273619,1.92008042652518
"6194",3.04166586163513,0.495610861404639,2.84562482779764,0.207265476061756
"6195",145.855559985929,44.900922189741,967.121999394709,40.0292589698007
"6196",70.9004354595149,20.6894772757841,459.218358087873,16.2847619058484
"6197",0.868276517522413,1.25263599207124,0.53918068901312,6.49377919206883
"6198",0.820485279307497,3.32756451801971,1.08551243821708,20.1114527717827
"6199",9.04573925244939,10.2784938864648,18.9749738527786,22.2164349834305
"6200",82.5662192643179,20.7566426492042,427.633386430668,17.7020183206466
"6201",0.710427076093302,1.0153287086072,0.465190352995883,5.4032776585691
"6202",0.545848791448244,0.781810439444095,0.380462269061308,4.26134809699219
"6203",139.303501989518,30.2060097070981,565.291119611997,28.3947601192523
"6204",191.673130128221,36.2164857121412,624.928804687001,37.1403141169529
"6205",0.000346550972212473,0.00413899600698175,0.0102535136842762,0.000665290628353005
"6206",6.1343188984275,8.22819748495616,14.9583471599355,20.8707052554602
"6207",0.00800589937802723,0.0032711871892641,0.0134600562119362,0.00205580138210522
"6208",163.774840359844,27.1651941906972,438.24271477388,30.0582096245593
"6209",0.437111408007033,0.627262751134423,0.324231440454602,3.47390721927256
"6210",4.40339728661912,7.04931751333982,12.8063447198852,21.2785242934121
"6211",3.31607432576679,3.5657792543431,14.7305660001919,1.62048243897566
"6212",4.04321387848346,2.92861824954037,13.3211614311108,1.57626185082458
"6213",173.384231750278,24.3041980682714,304.410279471791,28.8866927004573
"6214",18.6374728473244,1.97368527544194,36.0999986776734,4.43380470159393
"6215",0.0049285438691604,0.00797028165117767,0.0306629740645499,0.00303335692849941
"6216",2.9177163891679,5.58514628698741,10.1581132712728,20.0951741252347
"6217",0.605348673736199,0.780237524540494,0.455463971983146,4.59144332332033
"6218",0.998882240982223,0.994022893244322,0.714034124797758,6.84276182315949
"6219",102.829562163822,12.0203488625986,118.688444592576,14.3184363026782
"6220",54.398478566783,7.5861095131616,69.149723049272,9.87759013981348
"6221",0.000924032710844345,0.000381528497514809,0.00163538833213776,0.000236025976714549
"6222",0.00105177219992368,0.000426789158892856,0.00179756063346043,0.000269716082020477
"6223",0.000927668461012244,0.00036875912725303,0.00158233184429187,0.000236290975652242
"6224",41.2347428701369,8.19187549036529,73.0502931029956,12.3985589981607
"6225",1.13649251919972,0.753260723353416,0.714339033547655,6.70140239889449
"6226",0.673236758921831,0.518001882645527,0.458151944300292,4.31476241862841
"6227",6.37426871367912,3.09735370348212,15.3858362082294,1.9793887742712
"6228",11.5755535369796,3.93451782244656,20.2208487509615,2.99761831145426
"6229",3.61864744897031,1.66309050973496,8.06080007489337,1.01688250539503
"6230",11.0570331456027,3.02226258422391,14.1798107922601,2.73861840147141
"6231",2.75242325488824,6.05829766185956,10.4277668385857,26.2677191612224
"6232",43.5535112489039,9.94046893889658,84.8428077067874,21.8644910438602
"6233",46.7368946435538,11.8229672621786,90.3807187532394,27.4886045235237
"6234",45.9112261871455,10.0931523874728,80.2545031844973,16.2017855628136
"6235",38.5785988789645,9.30097198624558,68.23392763301,15.4483806923552
"6236",2.58933733100571,10.2537396763036,11.1691419942962,36.2702407254108
"6237",2.78638830245734,6.08882870813075,8.11969349054105,32.5577606441671
"6238",1.59058317238465,0.814600233026179,0.950651759316723,8.49151892090186
"6239",0.588603683425579,0.349990755330862,0.38113176833112,3.46448571568675
"6240",16.4204961670011,5.0062022336761,19.9893273283032,32.7365825452055
"6241",48.0190668760445,13.4748500887675,92.665110568518,32.9755730068084
"6242",35.9479902381669,9.53016840635215,63.7701949430855,16.5497219815454
"6243",4.00743515571751,1.8140229345902,7.99767219035234,1.13414705609865
"6244",8.1421288334828,3.61687347509646,14.4074759119464,2.31561574391971
"6245",10.1632651906525,2.73704805931728,11.6977033806219,2.53524197572646
"6246",9.34163835918516,2.47878731584039,9.64996830561883,2.34693052644556
"6247",2.62474223165628,10.3386486232333,8.72425572518675,44.6516559205889
"6248",2.70466471926319,5.86206768690282,6.05933653192407,38.5706599736116
"6249",0.000854352141258909,0.000429236360702934,0.00178569844933534,0.000245372489243996
"6250",0.000839275650101146,0.000374147901390383,0.00158606705988084,0.00022944701911914
"6251",41.1185415802055,12.6544531483012,80.0807742298952,32.1173396077168
"6252",29.0541767293764,8.37634021791068,52.1757403092492,15.0728247539288
"6253",1.44638764329703,0.572689670082991,0.8228013761085,7.08360765208944
"6254",3.16778887223142,1.01836455673597,1.71589539364226,13.9107609163653
"6255",0.929104411586054,0.426734638324164,0.571882020334952,4.88852298876303
"6256",2.17022189175306,0.854541453082352,1.27371857930601,10.3353434599574
"6257",38.2851472674881,12.9777795614071,74.8849103845861,34.4458440304446
"6258",28.4585405624067,11.4887650864093,66.9096599761402,20.6864856381848
"6259",26.3533911614585,8.30831418663028,47.4987204277052,15.6492960724808
"6260",22.3827411691248,8.06348205205729,44.2461171648642,12.8780418530299
"6261",2.60238376912375,10.1871417582657,6.66451226900177,53.6112120159237
"6262",2.42382981252054,5.20369206852173,4.16887619414198,41.879823503856
"6263",0.000351269048895947,0.00349794482202151,0.00890976787185785,0.000604976290063147
"6264",11.9311111804332,5.53084026981042,35.2770399695117,6.34672388830007
